id,label,score
115924282126782262,NO_PROPAGANDA,0.9995988011360168
115924279332406120,NO_PROPAGANDA,0.9995831847190857
115924277763800167,NO_PROPAGANDA,0.9995301961898804
115924043199702065,NO_PROPAGANDA,0.9988222718238831
115924025571521310,PROPAGANDA,0.9983868598937988
115923918404792612,PROPAGANDA,0.9484246373176575
115922086257363944,PROPAGANDA,0.9974026083946228
115919827634401559,PROPAGANDA,0.9983097314834595
115919803174585205,NO_PROPAGANDA,0.9974249601364136
115919697262007872,PROPAGANDA,0.9983396530151367
115919466737908324,PROPAGANDA,0.9964842796325684
115919296178368951,NO_PROPAGANDA,0.8737266659736633
115919294107001486,NO_PROPAGANDA,0.9995107650756836
115919038563850124,PROPAGANDA,0.9957614541053772
115916047821747370,PROPAGANDA,0.9980236291885376
115916047821747370,PROPAGANDA,0.9953120946884155
115915958962150760,NO_PROPAGANDA,0.9995313882827759
115915952093312324,PROPAGANDA,0.9982871413230896
115915881410679214,NO_PROPAGANDA,0.8934382796287537
115911344443637897,NO_PROPAGANDA,0.8941869139671326
115911344443637897,PROPAGANDA,0.9962718486785889
115911344443637897,PROPAGANDA,0.995607316493988
115911344443637897,NO_PROPAGANDA,0.9995377063751221
115911344443637897,NO_PROPAGANDA,0.9956831932067871
115911344443637897,PROPAGANDA,0.99052494764328
115911344443637897,NO_PROPAGANDA,0.9993622899055481
115913968629100828,PROPAGANDA,0.9983540773391724
115913724519885202,PROPAGANDA,0.9977232813835144
115913724519885202,PROPAGANDA,0.9975698590278625
115913724519885202,PROPAGANDA,0.9982956051826477
115913809230823901,PROPAGANDA,0.9892738461494446
115913809230823901,PROPAGANDA,0.9980757236480713
115913809230823901,PROPAGANDA,0.957490861415863
115913629513015604,PROPAGANDA,0.9979673027992249
115913629513015604,PROPAGANDA,0.9984362721443176
115912250523181458,PROPAGANDA,0.9982315897941589
115912250523181458,PROPAGANDA,0.9971677660942078
115911321115123547,PROPAGANDA,0.9980912804603577
115911321115123547,PROPAGANDA,0.9981456995010376
115911321115123547,PROPAGANDA,0.9827784895896912
115911133899693977,NO_PROPAGANDA,0.9995288848876953
115908316744576000,NO_PROPAGANDA,0.9961376786231995
115908065089401787,PROPAGANDA,0.9983226656913757
115906000981082082,NO_PROPAGANDA,0.9995142221450806
115905757161594483,PROPAGANDA,0.9971261620521545
115905755470362973,NO_PROPAGANDA,0.9994687438011169
115902023696178994,NO_PROPAGANDA,0.9392557740211487
115902017280271792,PROPAGANDA,0.9930154085159302
115902017280271792,PROPAGANDA,0.9964710474014282
115902017280271792,NO_PROPAGANDA,0.9984379410743713
